id,area,name,category,status,has_tests,user_story,expected_behavior,entry_points,code_refs,gaps,notes,verified,last_updated
F-198,"orchestrator","Board auto-transition (status from live signals)","board","complete","true","As the orchestrator, I want task status to move forward automatically from claims/reviews/verdicts so that state.json doesn't go stale and require manual edits.","computeTaskTransitions reconciles state.tasks[].status forward-only each tick: claim→in_progress, consensus/active→in_review, resolved approved→merged. Never downgrades, never touches blocked, idempotent; applyBoardAutoTransition does the atomic state.json read-modify-write (temp+rename, Windows EEXIST copy fallback), creating entries for signal-only tasks.","computeTaskTransitions() in boardAutotransition.ts | applyBoardAutoTransition() in boardAutotransition.ts","src/orchestrator/boardAutotransition.ts:60 | src/orchestrator/boardAutotransition.ts:129","","boardAutotransition.test.ts covers pure transitions. RANK gives merged/done both rank 4.",,2026-06-27
F-199,"orchestrator","Claim reaper (release abandoned dead-session claims)","coordination","complete","true","As the orchestrator, I want to release claims from dead sessions so that tasks abandoned by crashed agents become claimable again.","planReap marks a claim reapable only when BOTH the owning session is dead (no fresh heartbeat for its session_id, agent-level fallback for legacy claims) AND it is expired; reapDeadClaims MOVES the claim file to claims/_reaped/ (audit-preserved) and emits a finding_report. Release-only — never touches live work/git.","planReap() in claimReaper.ts | reapDeadClaims() in claimReaper.ts","src/orchestrator/claimReaper.ts:31 | src/orchestrator/claimReaper.ts | src/orchestratorLoop.ts:1188","","CL-3. Wired in heal phase path; gated behind opt-in 'autoclaw.selfHealing.reapDeadClaims' (default off, orchestratorLoop.ts:1264). claimReaper.test.ts present.",,2026-06-27
F-200,"orchestrator","Comms GC + retention (inbox signal preservation)","ops","complete","true","As an operator, I want the shared inbox swept of per-tick telemetry so that the handful of real coordination asks stay findable.","commsGc MOVES (never deletes) aged/over-cap messages from inboxes/shared/ to inboxes/_archive/ (telemetry >1h, signals >14d, oldest beyond a 200 signal cap); classification comes solely from classifyMessage in coordination.ts. retention.ts deletes only the loop's own aged task_claim heartbeats (dry-run unless apply, keeps newest N, never touches comms-log.jsonl/_state/non-json).","commsGc sweep in commsGc.ts | sweep in retention.ts | classifyMessage() in coordination.ts","src/orchestrator/commsGc.ts:1 | src/orchestrator/retention.ts:1 | src/orchestrator/coordination.ts","","CL-2. commsGc.test.ts + retention.test.ts. Two complementary sweeps (move-to-archive vs delete-own-telemetry).",,2026-06-27
F-201,"orchestrator","Consensus tally + resolution loop","consensus","complete","true","As a reviewer, I want votes tallied and the verdict written automatically so that an operator doesn't have to hand-write resolved records.","tallyConsensus decides approved/changes_requested/rejected as soon as mathematically certain (2/3 majority for tasks, unanimous for security findings), deduping votes to latest-per-voter and counting only declared reviewers. resolvePendingConsensus writes consensus/resolved/<task>.json atomically and clears active stub + per-agent vote files; idempotent. Supports a revise/converge loop (reviseMaxRounds) that sends dissent back for re-vote.","tallyConsensus() in consensusTally.ts | resolvePendingConsensus() in consensusTally.ts | requiredApprovals()/dedupeLatest() in consensusTally.ts","src/orchestrator/consensusTally.ts:121 | src/orchestrator/consensusTally.ts:223 | src/orchestratorLoop.ts:1033","","consensusTally.test.ts + consensusRevise.test.ts + consensusActiveScan.test.ts + voteWriter.test.ts. Loop runs with reviseMaxRounds:2 (revise/converge enabled). consensusActiveScan.ts classifies active stubs; voteWriter.ts writes per-agent vote files.",,2026-06-27
F-202,"orchestrator","Doctor (config vs reality health checks)","doctor","complete","true","As an operator, I want config/reality mismatches surfaced (sprint count, base branch, .git presence) so that misconfiguration is caught that reconcile alone cannot see.","runDoctorChecks returns DoctorFinding[] for total_sprints_mismatch, base_branch_missing, git_repo_absent, git_repo_present_but_config_disabled — each with a fix hint. Pure (no vscode), injectable exec; only runs when .autoclaw/orchestrator exists. Findings feed the reconcile report and ops tasks.","runDoctorChecks() in doctor.ts","src/orchestrator/doctor.ts:72 | src/orchestrator/doctor.ts:20","","doctor.test.ts present. Distinct from the user-facing 'autoclaw.doctor' command (src/doctor.ts) and the doctor.run MCP tool (mcp/tools.ts:706), which check comms/state presence rather than config-vs-reality.",,2026-06-27
F-203,"orchestrator","File-scope leases (overlap → scope_violation)","coordination","complete","true","As an agent sharing a checkout, I want overlapping file-scope leases detected so that two sessions editing one file surface as a finding instead of silently clobbering.","A session declares the globs it is editing (TTL'd lease at comms/leases/<agent>-<session>.json); detectConflicts/globsOverlap (conservative heuristic) flag overlaps between different sessions as ScopeConflicts that produce scope_violation findings. fleet.brief folds in live scope_conflicts.","declare/readLeases/release/gc in scopeLease.ts | detectConflicts()/globsOverlap() in scopeLease.ts","src/orchestrator/scopeLease.ts:26 | src/orchestrator/scopeLease.ts:68 | src/orchestrator/fleetBrief.ts:36","","CL-4. scopeLease.test.ts. Default lease TTL 1h.",,2026-06-27
F-204,"orchestrator","fleet.brief (single-read situational awareness)","coordination","complete","true","As an agent at session start, I want one artifact answering 'what should I do?' and 'what should I avoid?' so that I get full context in a single read.","buildFleetBrief folds sessions (current_task/branch/file_scope), top-N claimable tasks + lane counts (from board.json), scope_conflicts (overlapping leases), and awaiting_me (actionable shared-inbox signals with loop telemetry/own-messages filtered). Read-only, never throws, tolerant of missing files. Exposed as the fleet.brief MCP tool.","buildFleetBrief() in fleetBrief.ts | fleet.brief MCP tool (mcp/tools.ts)","src/orchestrator/fleetBrief.ts:1 | src/mcp/tools.ts:32 | src/mcp/tools.ts:376","","CL-5. fleetBrief.test.ts + fleetDigest.test.ts. fleet.brief MCP tool registered at mcp/tools.ts:376.",,2026-06-27
F-205,"orchestrator","Handoff notes (structured task-completion brief)","coordination","complete","true","As the next agent on adjacent files, I want a machine-readable handoff brief so that I know what changed, what is clean, what seams exist, and what risks remain before editing.","writeHandoffNote writes a sidecar to comms/handoffs/<task-id>-<session-frag>.json (files_changed, files_not_touched, integration_points, tests_run, risks, summary, optional next_agent/next_task/branch); readHandoffNote returns the latest by timestamp field. Task IDs are sanitized to prevent path traversal. A task_complete without a handoff note is treated as incomplete.","writeHandoffNote() in handoff.ts | readHandoffNote() in handoff.ts | handoffNoteTemplate() in handoff.ts","src/orchestrator/handoff.ts:132 | src/orchestrator/handoff.ts:156 | src/orchestrator/handoff.ts:104","","handoff.test.ts present. Template injected into nested-loop prompt via handoff_factory.ts. Enforcement (missing note → missing_handoff_note flag on consensus stub) handled in peerReviewWatcher §3.3.",,2026-06-27
F-206,"orchestrator","Monitor roster (loop-instance presence discovery)","coordination","complete","true","As the active manager, I want to discover the live set of ticking loop instances so that standby candidates are known in the correct cluster-map keyspace.","Each ticking loop writes comms/monitors/<instance_id>.json (atomic temp+rename) every tick; the active manager reads the directory (tolerant of malformed) to discover the live monitor/standby set and projects them into the cluster map. A monitor missing ~3 ticks (90s) is stale and pruned.","writeMonitorPresence()/readMonitorRoster()/pruneStaleMonitorPresence() in monitorRoster.ts","src/orchestrator/monitorRoster.ts:28 | src/orchestratorLoop.ts:873","","E2b-ii. monitorRoster.test.ts. Single-FS only; cross-host gossip is the separate cluster-map/T-track.",,2026-06-27
F-207,"orchestrator","Ops tasks (drifts/findings → claimable work)","ops","complete","true","As an agent, I want reconcile drifts and doctor findings turned into claimable ops tasks so that fix work shows up on the board instead of disappearing.","driftToOpsTask/findingToOpsTask map each fixable drift/finding to an OpsTask (id prefix ops-*, title, hint, priority); materializeOpsTasks dedupes by id (last wins) and writes ops-tasks.json idempotently. The board writer merges them into the claimable lane.","materializeOpsTasks() in opsTasks.ts | driftToOpsTask()/findingToOpsTask()/readOpsTasks() in opsTasks.ts","src/orchestrator/opsTasks.ts:147 | src/orchestrator/opsTasks.ts:48 | src/orchestrator/reconcile.ts:415","Some drift types (task_in_state_not_in_yaml, comms-not-yaml/state) return null from driftToOpsTask — they surface as broadcasts but never become ops tasks.","opsTasks.test.ts present. Materialized from within reconcile's runNow.",,2026-06-27
F-208,"orchestrator","Orchestrate action commands (status/assign/review/merge)","commands","complete","true","As an operator, I want commands to view status and drive assign/review/merge so that I can run the orchestration cycle from the IDE.","autoclaw.orchestrate.status (read-only, free) shows orchestrator state; assign/review/merge drive the cycle and are Pro-gated via withGate('pro.orchestrate.advanced'). Core coordination commands (bridge/cloud/program) are deliberately NOT gated.","autoclaw.orchestrate.status | autoclaw.orchestrate.assign | autoclaw.orchestrate.review | autoclaw.orchestrate.merge","src/extension.ts:686 | src/extension.ts:696 | src/extension.ts:708","","Command handlers (orchestrateAssignNextCommand etc.) live in extension.ts and call into src/orchestrate.ts. Gating is licensing-UX only (enforceGates off by design per project memory).",,2026-06-27
